0.555;synthetic;
0.20916666666666667;synthetic;
0.20166666666666666;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.4555160142348754;synthetic;
0.3413333333333333;synthetic;
0.3253333333333333;synthetic;
0.34;synthetic;
0.308;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.34;synthetic;
0.19204801200300076;synthetic;
0.19204801200300076;synthetic;
0.19204801200300076;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.21333333333333335;synthetic;
0.19204801200300076;synthetic;
0.19204801200300076;synthetic;
0.19204801200300076;synthetic;
0.17254313578394598;synthetic;
0.18754688672168043;synthetic;
0.18079519879969994;synthetic;
0.3413333333333333;synthetic;
0.19204801200300076;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.19204801200300076;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.19129782445611404;synthetic;
0.7551622418879056;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.256;synthetic;
0.4;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
1.4222222222222223;synthetic;
0.24150943396226415;synthetic;
0.3413333333333333;synthetic;
0.18207681365576103;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.7551622418879056;synthetic;
0.3413333333333333;synthetic;
0.22107081174438686;synthetic;
0.3413333333333333;synthetic;
0.4555160142348754;synthetic;
0.31333333333333335;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.26556016597510373;synthetic;
0.33866666666666667;synthetic;
0.33866666666666667;synthetic;
0.3413333333333333;synthetic;
0.19204801200300076;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.512;synthetic;
0.512;synthetic;
0.19204801200300076;synthetic;
0.21333333333333335;synthetic;
0.3333333333333333;synthetic;
0.33066666666666666;synthetic;
0.20269200316706254;synthetic;
0.18079519879969994;synthetic;
0.1800450112528132;synthetic;
0.7155425219941349;synthetic;
0.18979744936234058;synthetic;
0.3413333333333333;synthetic;
0.16942422236929186;synthetic;
0.17610497237569062;synthetic;
0.1430167597765363;synthetic;
0.456;synthetic;
0.21333333333333335;synthetic;
0.51;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.19204801200300076;synthetic;
1.5238095238095237;synthetic;
0.3413333333333333;synthetic;
1.5238095238095237;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.256;synthetic;
0.19204801200300076;synthetic;
0.3413333333333333;synthetic;
0.19204801200300076;synthetic;
0.21333333333333335;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.3413333333333333;synthetic;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.5099601593625498;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.1732142857142857;real;
0.6259168704156479;real;
0.5099601593625498;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22589285714285715;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.6259168704156479;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.5099601593625498;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.5099601593625498;real;
0.5099601593625498;real;
0.5099601593625498;real;
0.22857142857142856;real;
0.22857142857142856;real;
0.5099601593625498;real;
0.22666666666666666;real;
0.22755555555555557;real;
0.5130260521042084;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.216;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.2071111111111111;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.20622222222222222;real;
0.16355555555555557;real;
0.08088888888888889;real;
0.08533333333333333;real;
0.0791111111111111;real;
0.08444444444444445;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22755555555555557;real;
0.22715173025732033;real;
0.2180385288966725;real;
0.1921921921921922;real;
0.45714285714285713;real;
0.2125;real;
0.2277580071174377;real;
0.25574425574425574;real;
0.3413333333333333;real;
0.2252650176678445;real;
0.22577777777777777;real;
0.4359430604982206;real;
0.43416370106761565;real;
0.22755555555555557;real;
0.20512820512820512;real;
0.2221254355400697;real;
0.22755555555555557;real;
0.22044444444444444;real;
0.22695035460992907;real;
0.15208034433285508;real;
0.22755555555555557;real;
0.22796081923419412;real;
0.224;real;
0.6274509803921569;real;
0.22755555555555557;real;
