12026868.799999999;0.555;synthetic;
14777996.875;0.20916666666666667;synthetic;
12540566.25;0.20166666666666666;synthetic;
2269371.696;0.3413333333333333;synthetic;
3657180.496;0.3413333333333333;synthetic;
10591908.362989323;0.4555160142348754;synthetic;
7549061.784;0.3413333333333333;synthetic;
6677149.016;0.3253333333333333;synthetic;
3331047.9973333334;0.34;synthetic;
3278401.528;0.308;synthetic;
3710603.237333333;0.3413333333333333;synthetic;
4272587.389333333;0.3413333333333333;synthetic;
4059913.185333333;0.3413333333333333;synthetic;
5955819.658666667;0.34;synthetic;
12984493.998499626;0.19204801200300076;synthetic;
12984493.998499626;0.19204801200300076;synthetic;
32792542.01050263;0.19204801200300076;synthetic;
4016066.0693333335;0.3413333333333333;synthetic;
2793169.4066666667;0.3413333333333333;synthetic;
26347979.375;0.21333333333333335;synthetic;
7834315.453863465;0.19204801200300076;synthetic;
11408175.731432857;0.19204801200300076;synthetic;
17366673.105776444;0.19204801200300076;synthetic;
21691490.435108777;0.17254313578394598;synthetic;
22463268.004501127;0.18754688672168043;synthetic;
16475143.66091523;0.18079519879969994;synthetic;
2862594.54;0.3413333333333333;synthetic;
19053603.150787696;0.19204801200300076;synthetic;
7662038.336000001;0.3413333333333333;synthetic;
10236220.2;0.3413333333333333;synthetic;
3652039.157333333;0.3413333333333333;synthetic;
7312340.58;0.3413333333333333;synthetic;
6769900.042666666;0.3413333333333333;synthetic;
2952824.9560000002;0.3413333333333333;synthetic;
4998624.497333334;0.3413333333333333;synthetic;
18717462.490622655;0.19204801200300076;synthetic;
6626156.0479999995;0.3413333333333333;synthetic;
3198449.2666666666;0.3413333333333333;synthetic;
7063812.828207051;0.19129782445611404;synthetic;
14842276.10619469;0.7551622418879056;synthetic;
6778259.12;0.3413333333333333;synthetic;
4938088.065333333;0.3413333333333333;synthetic;
9701606.677333334;0.3413333333333333;synthetic;
13608184.824;0.3413333333333333;synthetic;
19997188.157333333;0.3413333333333333;synthetic;
21343065.0;0.256;synthetic;
6821795.25;0.4;synthetic;
7776753.656;0.3413333333333333;synthetic;
9281995.816;0.3413333333333333;synthetic;
14693378.021333333;0.3413333333333333;synthetic;
7917538.0;0.3413333333333333;synthetic;
4543309.555555556;1.4222222222222223;synthetic;
18991548.113207545;0.24150943396226415;synthetic;
8641516.166666668;0.3413333333333333;synthetic;
18563368.954480797;0.18207681365576103;synthetic;
5534378.197333333;0.3413333333333333;synthetic;
16087542.592;0.3413333333333333;synthetic;
8497884.5;0.3413333333333333;synthetic;
15981439.616519175;0.7551622418879056;synthetic;
7799185.312;0.3413333333333333;synthetic;
24081635.3626943;0.22107081174438686;synthetic;
7879231.113333333;0.3413333333333333;synthetic;
16995711.298932385;0.4555160142348754;synthetic;
3133999.2506666663;0.31333333333333335;synthetic;
7761871.469333333;0.3413333333333333;synthetic;
13222416.526666667;0.3413333333333333;synthetic;
11492310.369333334;0.3413333333333333;synthetic;
10403319.773333333;0.3413333333333333;synthetic;
8818551.718666667;0.3413333333333333;synthetic;
12654688.001333334;0.3413333333333333;synthetic;
19207221.473029044;0.26556016597510373;synthetic;
7604284.272;0.33866666666666667;synthetic;
5867610.036;0.33866666666666667;synthetic;
7599812.432;0.3413333333333333;synthetic;
25924680.60765191;0.19204801200300076;synthetic;
9530662.826666668;0.3413333333333333;synthetic;
8132929.642666667;0.3413333333333333;synthetic;
8138876.201333334;0.3413333333333333;synthetic;
9406143.663999999;0.3413333333333333;synthetic;
3955261.8813333334;0.3413333333333333;synthetic;
26570412.0;0.512;synthetic;
38871760.5;0.512;synthetic;
8912802.513128283;0.19204801200300076;synthetic;
10323456.25;0.21333333333333335;synthetic;
5338369.8133333335;0.3333333333333333;synthetic;
4391664.868;0.33066666666666666;synthetic;
41494857.482185274;0.20269200316706254;synthetic;
10322520.06751688;0.18079519879969994;synthetic;
16883641.597899474;0.1800450112528132;synthetic;
16091890.205278592;0.7155425219941349;synthetic;
11375587.584396098;0.18979744936234058;synthetic;
3566726.464;0.3413333333333333;synthetic;
18786019.358041033;0.16942422236929186;synthetic;
20668706.14640884;0.17610497237569062;synthetic;
17987700.837988827;0.1430167597765363;synthetic;
18532429.5;0.456;synthetic;
32313753.749999996;0.21333333333333335;synthetic;
22341904.5;0.51;synthetic;
3788396.566666667;0.3413333333333333;synthetic;
3965050.9733333336;0.3413333333333333;synthetic;
7472019.143999999;0.3413333333333333;synthetic;
5685294.582666667;0.3413333333333333;synthetic;
7166639.777333334;0.3413333333333333;synthetic;
8707602.501333334;0.3413333333333333;synthetic;
18712878.09452363;0.19204801200300076;synthetic;
3220248.214285714;1.5238095238095237;synthetic;
5403165.392;0.3413333333333333;synthetic;
1972246.4285714284;1.5238095238095237;synthetic;
3251343.5;0.3413333333333333;synthetic;
4505406.381333333;0.3413333333333333;synthetic;
26486981.25;0.256;synthetic;
16156937.171792949;0.19204801200300076;synthetic;
3988662.898666667;0.3413333333333333;synthetic;
15448216.991747936;0.19204801200300076;synthetic;
7867305.0;0.21333333333333335;synthetic;
7135933.721333333;0.3413333333333333;synthetic;
6053384.425333333;0.3413333333333333;synthetic;
5101413.050666667;0.3413333333333333;synthetic;
3198449.2666666666;0.3413333333333333;synthetic;
5352158.405333334;0.3413333333333333;synthetic;
15947087.276785713;0.22857142857142856;real;
14258339.062500002;0.22857142857142856;real;
9590398.660714285;0.22857142857142856;real;
22486932.589285713;0.22857142857142856;real;
10879927.290836655;0.5099601593625498;real;
17189497.098214287;0.22857142857142856;real;
23552796.42857143;0.22857142857142856;real;
25148340.401785713;0.22857142857142856;real;
29208472.098214287;0.22857142857142856;real;
24332743.526785713;0.22857142857142856;real;
16259858.035714287;0.22857142857142856;real;
9109582.36607143;0.22857142857142856;real;
7678949.330357144;0.1732142857142857;real;
13328521.315403424;0.6259168704156479;real;
16551803.784860559;0.5099601593625498;real;
10007509.151785715;0.22857142857142856;real;
6458708.035714285;0.22857142857142856;real;
8331368.973214286;0.22857142857142856;real;
19458320.089285713;0.22857142857142856;real;
12594502.232142856;0.22857142857142856;real;
13091310.9375;0.22857142857142856;real;
19151258.035714287;0.22857142857142856;real;
24722069.19642857;0.22589285714285715;real;
16949417.410714284;0.22857142857142856;real;
14836383.482142858;0.22857142857142856;real;
11083313.169642856;0.22857142857142856;real;
16973568.080357146;0.22857142857142856;real;
21026012.276785716;0.22857142857142856;real;
13050114.4596577;0.6259168704156479;real;
17733458.035714287;0.22857142857142856;real;
18995416.07142857;0.22857142857142856;real;
22819078.79464286;0.22857142857142856;real;
32629423.804780874;0.5099601593625498;real;
15678976.339285713;0.22857142857142856;real;
13713078.348214287;0.22857142857142856;real;
10799809.82142857;0.22857142857142856;real;
11692200.669642856;0.22857142857142856;real;
16236190.848214285;0.22857142857142856;real;
14030300.892857144;0.22857142857142856;real;
23438896.205357146;0.22857142857142856;real;
13204150.44642857;0.22857142857142856;real;
17220500.223214287;0.22857142857142856;real;
17100008.70535714;0.22857142857142856;real;
22621396.875;0.22857142857142856;real;
23076486.83035714;0.22857142857142856;real;
19547649.10714286;0.22857142857142856;real;
19373333.035714287;0.22857142857142856;real;
17025999.10714286;0.22857142857142856;real;
13682063.247011952;0.5099601593625498;real;
29882291.832669325;0.5099601593625498;real;
37269118.02788845;0.5099601593625498;real;
22718649.776785713;0.22857142857142856;real;
25002700.446428575;0.22857142857142856;real;
24400624.003984064;0.5099601593625498;real;
25769134.666666668;0.22666666666666666;real;
17441443.333333332;0.22755555555555557;real;
21563720.440881763;0.5130260521042084;real;
21132801.333333332;0.22755555555555557;real;
13235774.666666666;0.22755555555555557;real;
8427420.666666666;0.22755555555555557;real;
8422314.0;0.22755555555555557;real;
30894933.333333332;0.22755555555555557;real;
13434837.999999998;0.22755555555555557;real;
14413660.0;0.22755555555555557;real;
12646126.0;0.22755555555555557;real;
6155146.000000001;0.22755555555555557;real;
13092786.0;0.22755555555555557;real;
12632235.333333334;0.22755555555555557;real;
15872670.666666666;0.22755555555555557;real;
14990978.666666666;0.22755555555555557;real;
14943603.333333334;0.22755555555555557;real;
40013867.33333333;0.22755555555555557;real;
25229396.000000004;0.22755555555555557;real;
15415364.0;0.22755555555555557;real;
15687067.333333334;0.22755555555555557;real;
29367994.0;0.22755555555555557;real;
12339969.333333332;0.216;real;
13629172.0;0.22755555555555557;real;
9209527.333333334;0.22755555555555557;real;
9504348.666666668;0.22755555555555557;real;
11939932.666666668;0.22755555555555557;real;
21759144.666666668;0.2071111111111111;real;
14335615.333333334;0.22755555555555557;real;
13599147.333333334;0.22755555555555557;real;
13109548.666666666;0.22755555555555557;real;
11776292.666666668;0.20622222222222222;real;
12919777.333333334;0.16355555555555557;real;
11395804.666666666;0.08088888888888889;real;
11266404.666666666;0.08533333333333333;real;
11325155.333333334;0.0791111111111111;real;
11450925.333333332;0.08444444444444445;real;
24049026.666666668;0.22755555555555557;real;
22238493.333333332;0.22755555555555557;real;
20236511.333333332;0.22755555555555557;real;
30676708.666666668;0.22755555555555557;real;
30426536.0;0.22755555555555557;real;
30237531.721384205;0.22715173025732033;real;
16091647.985989492;0.2180385288966725;real;
35405318.69369369;0.1921921921921922;real;
32560508.035714287;0.45714285714285713;real;
32228580.625;0.2125;real;
22826666.370106764;0.2277580071174377;real;
24133177.822177824;0.25574425574425574;real;
51405530.0;0.3413333333333333;real;
22911567.137809187;0.2252650176678445;real;
52773257.333333336;0.22577777777777777;real;
10619427.491103202;0.4359430604982206;real;
13062005.338078292;0.43416370106761565;real;
18092103.333333336;0.22755555555555557;real;
22316116.586538464;0.20512820512820512;real;
22798368.684668988;0.2221254355400697;real;
21483028.666666668;0.22755555555555557;real;
33485468.0;0.22044444444444444;real;
22644949.468085106;0.22695035460992907;real;
23739270.08608321;0.15208034433285508;real;
44886702.666666664;0.22755555555555557;real;
14909099.732858416;0.22796081923419412;real;
47689360.0;0.224;real;
12450262.5;0.6274509803921569;real;
25023284.666666668;0.22755555555555557;real;
