12026868.799999999;synthetic;
14777996.875;synthetic;
12540566.25;synthetic;
2269371.696;synthetic;
3657180.496;synthetic;
10591908.362989323;synthetic;
7549061.784;synthetic;
6677149.016;synthetic;
3331047.9973333334;synthetic;
3278401.528;synthetic;
3710603.237333333;synthetic;
4272587.389333333;synthetic;
4059913.185333333;synthetic;
5955819.658666667;synthetic;
12984493.998499626;synthetic;
12984493.998499626;synthetic;
32792542.01050263;synthetic;
4016066.0693333335;synthetic;
2793169.4066666667;synthetic;
26347979.375;synthetic;
7834315.453863465;synthetic;
11408175.731432857;synthetic;
17366673.105776444;synthetic;
21691490.435108777;synthetic;
22463268.004501127;synthetic;
16475143.66091523;synthetic;
2862594.54;synthetic;
19053603.150787696;synthetic;
7662038.336000001;synthetic;
10236220.2;synthetic;
3652039.157333333;synthetic;
7312340.58;synthetic;
6769900.042666666;synthetic;
2952824.9560000002;synthetic;
4998624.497333334;synthetic;
18717462.490622655;synthetic;
6626156.0479999995;synthetic;
3198449.2666666666;synthetic;
7063812.828207051;synthetic;
14842276.10619469;synthetic;
6778259.12;synthetic;
4938088.065333333;synthetic;
9701606.677333334;synthetic;
13608184.824;synthetic;
19997188.157333333;synthetic;
21343065.0;synthetic;
6821795.25;synthetic;
7776753.656;synthetic;
9281995.816;synthetic;
14693378.021333333;synthetic;
7917538.0;synthetic;
4543309.555555556;synthetic;
18991548.113207545;synthetic;
8641516.166666668;synthetic;
18563368.954480797;synthetic;
5534378.197333333;synthetic;
16087542.592;synthetic;
8497884.5;synthetic;
15981439.616519175;synthetic;
7799185.312;synthetic;
24081635.3626943;synthetic;
7879231.113333333;synthetic;
16995711.298932385;synthetic;
3133999.2506666663;synthetic;
7761871.469333333;synthetic;
13222416.526666667;synthetic;
11492310.369333334;synthetic;
10403319.773333333;synthetic;
8818551.718666667;synthetic;
12654688.001333334;synthetic;
19207221.473029044;synthetic;
7604284.272;synthetic;
5867610.036;synthetic;
7599812.432;synthetic;
25924680.60765191;synthetic;
9530662.826666668;synthetic;
8132929.642666667;synthetic;
8138876.201333334;synthetic;
9406143.663999999;synthetic;
3955261.8813333334;synthetic;
26570412.0;synthetic;
38871760.5;synthetic;
8912802.513128283;synthetic;
10323456.25;synthetic;
5338369.8133333335;synthetic;
4391664.868;synthetic;
41494857.482185274;synthetic;
10322520.06751688;synthetic;
16883641.597899474;synthetic;
16091890.205278592;synthetic;
11375587.584396098;synthetic;
3566726.464;synthetic;
18786019.358041033;synthetic;
20668706.14640884;synthetic;
17987700.837988827;synthetic;
18532429.5;synthetic;
32313753.749999996;synthetic;
22341904.5;synthetic;
3788396.566666667;synthetic;
3965050.9733333336;synthetic;
7472019.143999999;synthetic;
5685294.582666667;synthetic;
7166639.777333334;synthetic;
8707602.501333334;synthetic;
18712878.09452363;synthetic;
3220248.214285714;synthetic;
5403165.392;synthetic;
1972246.4285714284;synthetic;
3251343.5;synthetic;
4505406.381333333;synthetic;
26486981.25;synthetic;
16156937.171792949;synthetic;
3988662.898666667;synthetic;
15448216.991747936;synthetic;
7867305.0;synthetic;
7135933.721333333;synthetic;
6053384.425333333;synthetic;
5101413.050666667;synthetic;
3198449.2666666666;synthetic;
5352158.405333334;synthetic;
15947087.276785713;real;
14258339.062500002;real;
9590398.660714285;real;
22486932.589285713;real;
10879927.290836655;real;
17189497.098214287;real;
23552796.42857143;real;
25148340.401785713;real;
29208472.098214287;real;
24332743.526785713;real;
16259858.035714287;real;
9109582.36607143;real;
7678949.330357144;real;
13328521.315403424;real;
16551803.784860559;real;
10007509.151785715;real;
6458708.035714285;real;
8331368.973214286;real;
19458320.089285713;real;
12594502.232142856;real;
13091310.9375;real;
19151258.035714287;real;
24722069.19642857;real;
16949417.410714284;real;
14836383.482142858;real;
11083313.169642856;real;
16973568.080357146;real;
21026012.276785716;real;
13050114.4596577;real;
17733458.035714287;real;
18995416.07142857;real;
22819078.79464286;real;
32629423.804780874;real;
15678976.339285713;real;
13713078.348214287;real;
10799809.82142857;real;
11692200.669642856;real;
16236190.848214285;real;
14030300.892857144;real;
23438896.205357146;real;
13204150.44642857;real;
17220500.223214287;real;
17100008.70535714;real;
22621396.875;real;
23076486.83035714;real;
19547649.10714286;real;
19373333.035714287;real;
17025999.10714286;real;
13682063.247011952;real;
29882291.832669325;real;
37269118.02788845;real;
22718649.776785713;real;
25002700.446428575;real;
24400624.003984064;real;
25769134.666666668;real;
17441443.333333332;real;
21563720.440881763;real;
21132801.333333332;real;
13235774.666666666;real;
8427420.666666666;real;
8422314.0;real;
30894933.333333332;real;
13434837.999999998;real;
14413660.0;real;
12646126.0;real;
6155146.000000001;real;
13092786.0;real;
12632235.333333334;real;
15872670.666666666;real;
14990978.666666666;real;
14943603.333333334;real;
40013867.33333333;real;
25229396.000000004;real;
15415364.0;real;
15687067.333333334;real;
29367994.0;real;
12339969.333333332;real;
13629172.0;real;
9209527.333333334;real;
9504348.666666668;real;
11939932.666666668;real;
21759144.666666668;real;
14335615.333333334;real;
